4.994728e+002,0.000000e+000
5.014013e+002,0.000000e+000
5.033298e+002,0.000000e+000
5.052582e+002,0.000000e+000
5.071867e+002,0.000000e+000
5.091152e+002,0.000000e+000
5.110436e+002,0.000000e+000
5.129721e+002,0.000000e+000
5.149006e+002,0.000000e+000
5.168290e+002,0.000000e+000
5.187575e+002,0.000000e+000
5.206860e+002,0.000000e+000
5.226144e+002,0.000000e+000
5.245429e+002,0.000000e+000
5.264714e+002,0.000000e+000
5.283998e+002,0.000000e+000
5.303283e+002,0.000000e+000
5.322568e+002,0.000000e+000
5.341852e+002,0.000000e+000
5.361137e+002,0.000000e+000
5.380422e+002,0.000000e+000
5.399706e+002,0.000000e+000
5.418991e+002,0.000000e+000
5.438276e+002,0.000000e+000
5.457560e+002,0.000000e+000
5.476845e+002,0.000000e+000
5.496130e+002,0.000000e+000
5.515414e+002,0.000000e+000
5.534699e+002,0.000000e+000
5.553984e+002,0.000000e+000
5.573268e+002,0.000000e+000
5.592553e+002,0.000000e+000
5.611838e+002,0.000000e+000
5.631122e+002,0.000000e+000
5.650407e+002,0.000000e+000
5.669692e+002,0.000000e+000
5.688976e+002,0.000000e+000
5.708261e+002,0.000000e+000
5.727546e+002,0.000000e+000
5.746830e+002,0.000000e+000
5.766115e+002,0.000000e+000
5.785400e+002,0.000000e+000
5.804684e+002,0.000000e+000
5.823969e+002,0.000000e+000
5.843254e+002,0.000000e+000
5.862538e+002,0.000000e+000
5.881823e+002,0.000000e+000
5.901108e+002,0.000000e+000
5.920392e+002,0.000000e+000
5.939677e+002,0.000000e+000
5.958962e+002,0.000000e+000
5.978246e+002,0.000000e+000
5.997531e+002,0.000000e+000
6.016816e+002,0.000000e+000
6.036100e+002,0.000000e+000
6.055385e+002,0.000000e+000
6.074670e+002,0.000000e+000
6.093954e+002,0.000000e+000
6.113239e+002,0.000000e+000
6.132524e+002,0.000000e+000
6.151808e+002,0.000000e+000
6.171093e+002,0.000000e+000
6.190378e+002,0.000000e+000
6.209662e+002,0.000000e+000
6.228947e+002,0.000000e+000
6.248232e+002,0.000000e+000
6.267516e+002,0.000000e+000
6.286801e+002,0.000000e+000
6.306086e+002,0.000000e+000
6.325370e+002,0.000000e+000
6.344655e+002,0.000000e+000
6.363940e+002,0.000000e+000
6.383224e+002,0.000000e+000
6.402509e+002,0.000000e+000
6.421794e+002,0.000000e+000
6.441078e+002,0.000000e+000
6.460363e+002,0.000000e+000
6.479648e+002,0.000000e+000
6.498932e+002,-1.212158e+000
6.518217e+002,1.046188e+000
6.537502e+002,2.170774e+000
6.556786e+002,-1.035134e+000
6.576071e+002,3.781802e-001
6.595356e+002,1.559687e+000
6.614641e+002,-5.653127e-001
6.633925e+002,8.906940e-001
6.653210e+002,8.117692e-001
6.672495e+002,-1.564965e+000
6.691779e+002,8.141410e-001
6.711064e+002,1.118639e+000
6.730349e+002,-1.936991e+000
6.749633e+002,-1.911140e-001
6.768918e+002,5.497751e-001
6.788203e+002,-1.460179e+000
6.807487e+002,1.713790e-001
6.826772e+002,-8.660609e-002
6.846057e+002,-2.087683e+000
6.865341e+002,5.298608e-001
6.884626e+002,7.646608e-001
6.903911e+002,-1.879574e+000
6.923195e+002,8.467193e-002
6.942480e+002,8.194455e-001
6.961765e+002,-9.407261e-001
6.981049e+002,8.626110e-001
7.000334e+002,7.127523e-001
7.019619e+002,-1.189453e+000
7.038903e+002,1.377594e+000
7.058188e+002,1.574386e+000
7.077473e+002,-1.064706e+000
7.096757e+002,7.010178e-001
7.116042e+002,1.286486e+000
7.135327e+002,-5.798883e-001
7.154611e+002,9.387676e-001
7.173896e+002,6.609814e-001
7.193181e+002,-1.508612e+000
7.212465e+002,6.904316e-001
7.231750e+002,9.462287e-001
7.251035e+002,-1.743728e+000
7.270319e+002,-1.956643e-001
7.289604e+002,4.426937e-001
7.308889e+002,-1.386505e+000
7.328173e+002,1.487159e-001
7.347458e+002,1.270389e-001
7.366743e+002,-1.896700e+000
7.386027e+002,3.338589e-001
7.405312e+002,9.624791e-001
7.424597e+002,-1.509132e+000
7.443881e+002,4.282749e-002
7.463166e+002,9.583113e-001
7.482451e+002,-7.159179e-001
7.501735e+002,8.323287e-001
7.521020e+002,9.723303e-001
7.540305e+002,-1.079506e+000
7.559589e+002,9.546655e-001
7.578874e+002,1.614089e+000
7.598159e+002,-8.914868e-001
7.617443e+002,3.326522e-001
7.636728e+002,1.150349e+000
7.656013e+002,-6.795695e-001
7.675297e+002,5.605168e-001
7.694582e+002,6.887137e-001
7.713867e+002,-1.531949e+000
7.733151e+002,1.977499e-001
7.752436e+002,9.517933e-001
7.771721e+002,-1.522772e+000
7.791005e+002,-4.777810e-001
7.810290e+002,4.896222e-001
7.829575e+002,-1.244132e+000
7.848859e+002,-1.716893e-002
7.868144e+002,5.127220e-001
7.887429e+002,-1.585598e+000
7.906713e+002,-2.204766e-002
7.925998e+002,1.327053e+000
7.945283e+002,-9.071605e-001
7.964567e+002,-1.710850e-001
7.983852e+002,1.174768e+000
8.003137e+002,-4.549602e-001
8.022421e+002,4.402372e-001
8.041706e+002,1.398239e+000
8.060991e+002,-7.993275e-001
8.080275e+002,-2.422259e-002
8.099560e+002,1.691023e+000
8.118845e+002,-4.014294e-001
8.138129e+002,-5.377840e-001
8.157414e+002,9.198454e-001
8.176699e+002,-6.680526e-001
8.195983e+002,-4.737804e-001
8.215268e+002,9.091067e-001
8.234553e+002,-1.137570e+000
8.253837e+002,-1.120149e+000
8.273122e+002,1.000276e+000
8.292407e+002,-5.422571e-001
8.311691e+002,-1.144500e+000
8.330976e+002,6.312936e-001
8.350261e+002,-4.276950e-001
8.369545e+002,-5.656270e-001
8.388830e+002,1.232418e+000
8.408115e+002,-3.303678e-001
8.427399e+002,-8.023293e-001
8.446684e+002,1.473589e+000
8.465969e+002,3.629596e-001
8.485253e+002,-5.732789e-001
8.504538e+002,1.107762e+000
8.523823e+002,1.232344e-001
8.543107e+002,-3.529814e-001
