4.994728000000000065e+02,3.220213502710346787e-01
5.014012999999999920e+02,3.684597019937914109e-01
5.033297999999999774e+02,3.883383890493538049e-01
5.052581999999999880e+02,3.997697144851877771e-01
5.071866999999999734e+02,4.420662304172008339e-01
5.091152000000000157e+02,4.693663888370277482e-01
5.110436000000000263e+02,5.042806461164806020e-01
5.129720999999999549e+02,5.520477855822604196e-01
5.149006000000000540e+02,5.810562148380922221e-01
5.168289999999999509e+02,6.268107409853375112e-01
5.187575000000000500e+02,6.618599532546908248e-01
5.206860000000000355e+02,6.508540895248541291e-01
5.226144000000000460e+02,6.495383201424751451e-01
5.245429000000000315e+02,6.832404248631211985e-01
5.264714000000000169e+02,6.648829465736961764e-01
5.283998000000000275e+02,6.662997710209225266e-01
5.303283000000000129e+02,6.548727414449591056e-01
5.322567999999999984e+02,6.280355325643648401e-01
5.341852000000000089e+02,6.076393595443043694e-01
5.361136999999999944e+02,5.998210996751002222e-01
5.380421999999999798e+02,6.095563650036698311e-01
5.399705999999999904e+02,5.906395311335930209e-01
5.418990999999999758e+02,6.108285870280918406e-01
5.438275999999999613e+02,6.332540253658500706e-01
5.457559999999999718e+02,5.943311781980028519e-01
5.476844999999999573e+02,5.705232161632020071e-01
5.496130000000000564e+02,5.514481582413216509e-01
5.515413999999999533e+02,5.148422556881181444e-01
5.534699000000000524e+02,4.960836612194555184e-01
5.553984000000000378e+02,4.841032714806480786e-01
5.573268000000000484e+02,4.787961878061209875e-01
5.592553000000000338e+02,4.538023016751080441e-01
5.611838000000000193e+02,4.251942806335383684e-01
5.631122000000000298e+02,3.855546284633236676e-01
5.650407000000000153e+02,3.889755095885566449e-01
5.669692000000000007e+02,3.717771476575497669e-01
5.688976000000000113e+02,3.645619086933638009e-01
5.708260999999999967e+02,3.830005232926504966e-01
5.727545999999999822e+02,3.942895967416774061e-01
5.746829999999999927e+02,3.976814722344960140e-01
5.766114999999999782e+02,3.932438595129753023e-01
5.785399999999999636e+02,3.931547805260398043e-01
5.804683999999999742e+02,3.958581635671968857e-01
5.823968999999999596e+02,3.865745413053717772e-01
5.843253999999999451e+02,4.264173807845964004e-01
5.862537999999999556e+02,4.422278056573132332e-01
5.881823000000000548e+02,4.367391531052653986e-01
5.901108000000000402e+02,4.442286009107664357e-01
5.920392000000000507e+02,4.522458903553584486e-01
5.939677000000000362e+02,4.517577344206876733e-01
5.958962000000000216e+02,4.449562073712169941e-01
5.978246000000000322e+02,4.619419306119044721e-01
5.997531000000000176e+02,4.629767724893258385e-01
6.016816000000000031e+02,5.099243574501329812e-01
6.036100000000000136e+02,4.974742498075784281e-01
6.055384999999999991e+02,5.003197392764775486e-01
6.074669999999999845e+02,4.963880442531122261e-01
6.093953999999999951e+02,4.633320903421765391e-01
6.113238999999999805e+02,4.635303886739391421e-01
6.132523999999999660e+02,4.843535756809979054e-01
6.151807999999999765e+02,4.756559898876862036e-01
6.171092999999999620e+02,4.749038054778271234e-01
6.190377999999999474e+02,4.655087084991356150e-01
6.209661999999999580e+02,4.888454132602911284e-01
6.228946999999999434e+02,4.649648843669751952e-01
6.248232000000000426e+02,4.739158663325234722e-01
6.267516000000000531e+02,4.915444002860674955e-01
6.286801000000000386e+02,5.066377783634525844e-01
6.306086000000000240e+02,5.344985852755035349e-01
6.325370000000000346e+02,5.311590713338127934e-01
6.344655000000000200e+02,5.490545808205763434e-01
6.363940000000000055e+02,5.402589512760428425e-01
6.383224000000000160e+02,5.669133645286594803e-01
6.402509000000000015e+02,5.221128777889475492e-01
6.421793999999999869e+02,5.218942474758800909e-01
6.441077999999999975e+02,5.325663579898929356e-01
6.460362999999999829e+02,5.701246050274637600e-01
6.479647999999999683e+02,6.052870839788435653e-01
6.498931999999999789e+02,5.902958881502999855e-01
6.518216999999999643e+02,5.910076511924657883e-01
6.537501999999999498e+02,5.780939289422333260e-01
